name,assignment_id,Class,dataset,rscore,rscore2,Rscore,x,y,farea,fprop,cntry,year,label_group,usage,label,image
ZM1328224,100574.0,1a,v2.0.0,,,0.7893738140417458,28.7015,-13.7825,0.926013547,0.4548389668367347,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1328224_100574_2020-07.tif,3cl/v2-0-0/images/ZM1328224_2020-07.tif
ZM1355095,100575.0,1a,v2.0.0,,,0.7893738140417458,32.4965,-13.8425,0.6286066866833601,0.5466956313775511,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1355095_100575_2021-07.tif,3cl/v2-0-0/images/ZM1355095_2021-07.tif
ZM1398732,100576.0,1a,v2.0.0,,,0.7893738140417458,31.7965,-13.9425,1.7950539605083478,0.6724131058673469,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1398732_100576_2017-02.tif,3cl/v2-0-0/images/ZM1398732_2017-02.tif
ZM1407735,100577.0,1a,v2.0.0,,,0.7893738140417458,32.5715,-13.9625,0.6783752160684182,0.7446787308673469,ZM,2022,3,train,3cl/v2-0-0/labels/ZM1407735_100577_2022-09.tif,3cl/v2-0-0/images/ZM1407735_2022-09.tif
ZM1427646,100578.0,1a,v2.0.0,,,0.7893738140417458,32.0115,-14.0075,1.037307394905823,0.6755022321428571,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1427646_100578_2020-09.tif,3cl/v2-0-0/images/ZM1427646_2020-09.tif
ZM1460926,100579.0,1a,v2.0.0,,,0.7893738140417458,32.1415,-14.0825,0.8358726834949627,0.7922512755102041,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1460926_100579_2018-08.tif,3cl/v2-0-0/images/ZM1460926_2018-08.tif
ZM1462354,100580.0,1a,v2.0.0,,,0.7893738140417458,28.2815,-14.0875,1.610655767985261,0.4378388073979591,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1462354_100580_2017-08.tif,3cl/v2-0-0/images/ZM1462354_2017-08.tif
ZM1467395,100581.0,1a,v2.0.0,,,0.7893738140417458,31.5265,-14.0975,1.7664227275118698,0.8517617984693877,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1467395_100581_2017-02.tif,3cl/v2-0-0/images/ZM1467395_2017-02.tif
ZM1471102,100582.0,1a,v2.0.0,,,0.7893738140417458,28.1565,-14.1075,2.256883853494738,0.2091836734693877,ZM,2022,3,train,3cl/v2-0-0/labels/ZM1471102_100582_2022-06.tif,3cl/v2-0-0/images/ZM1471102_2022-06.tif
ZM1476171,100583.0,1a,v2.0.0,,,0.7893738140417458,31.6615,-14.1175,1.4353698804635775,0.9413464604591836,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1476171_100583_2021-01.tif,3cl/v2-0-0/images/ZM1476171_2021-01.tif
ZM1477904,100584.0,1a,v2.0.0,,,0.7893738140417458,29.4315,-14.1225,2.7817358943313657,0.4620735012755102,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1477904_100584_2021-06.tif,3cl/v2-0-0/images/ZM1477904_2021-06.tif
ZM1538385,100585.0,1a,v2.0.0,,,0.7893738140417458,32.4165,-14.2625,1.2086925068826784,0.7222177933673469,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1538385_100585_2017-08.tif,3cl/v2-0-0/images/ZM1538385_2017-08.tif
ZM1618589,100586.0,1a,v2.0.0,,,0.7893738140417458,27.1215,-14.4625,1.993572270390769,0.6866031568877551,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1618589_100586_2021-06.tif,3cl/v2-0-0/images/ZM1618589_2021-06.tif
ZM1626857,100587.0,1a,v2.0.0,,,0.7893738140417458,29.1015,-14.4825,0.6112927993019296,0.4106744260204081,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1626857_100587_2017-08.tif,3cl/v2-0-0/images/ZM1626857_2017-08.tif
ZM1665066,100588.0,1a,v2.0.0,,,0.7893738140417458,26.9565,-14.5825,0.8061326302988995,0.2308673469387755,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1665066_100588_2020-07.tif,3cl/v2-0-0/images/ZM1665066_2020-07.tif
ZM1689842,100589.0,1a,v2.0.0,,,0.7893738140417458,27.5665,-14.6475,1.522954975604974,0.4277543048469387,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1689842_100589_2017-08.tif,3cl/v2-0-0/images/ZM1689842_2017-08.tif
ZM1712201,100590.0,1a,v2.0.0,,,0.7893738140417458,28.6115,-14.7075,1.1372202573862051,0.3830715880102041,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1712201_100590_2018-08.tif,3cl/v2-0-0/images/ZM1712201_2018-08.tif
ZM1863267,100591.0,1a,v2.0.0,,,0.7893738140417458,26.7365,-15.1525,2.236621550385768,0.3398038903061224,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1863267_100591_2018-08.tif,3cl/v2-0-0/images/ZM1863267_2018-08.tif
ZM1933169,100592.0,1a,v2.0.0,,,0.7893738140417458,27.3865,-15.3625,1.168974771588432,0.9347098214285714,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1933169_100592_2021-06.tif,3cl/v2-0-0/images/ZM1933169_2021-06.tif
ZM2276349,100593.0,1a,v2.0.0,,,0.7893738140417458,27.1015,-16.5425,1.135879753131427,0.2356903698979592,ZM,2022,3,train,3cl/v2-0-0/labels/ZM2276349_100593_2022-06.tif,3cl/v2-0-0/images/ZM2276349_2022-06.tif
ZM2307864,100594.0,1a,v2.0.0,,,0.7893738140417458,27.3465,-16.6675,0.8280255413525373,0.2360092474489795,ZM,2019,3,train,3cl/v2-0-0/labels/ZM2307864_100594_2019-08.tif,3cl/v2-0-0/images/ZM2307864_2019-08.tif
ZM0004876,101196.0,1b,v2.0.0,,,0.7893738140417458,30.4365,-8.3925,0.686351695,0.5519770408163265,ZM,2017,3,train,3cl/v2-0-0/labels/ZM0004876_101196_2017-08.tif,3cl/v2-0-0/images/ZM0004876_2017-08.tif
ZM0105100,40000.0,1d,v2.0.0,,,0.7970297029702971,28.4615,-9.2675,2.0112829754296224,0.5696747448979592,ZM,2019,3,train,3cl/v2-0-0/labels/ZM0105100_40000_2019-08.tif,3cl/v2-0-0/images/ZM0105100_2019-08.tif
ZM0165223,38638.0,1d,v2.0.0,,,0.7970297029702971,31.7365,-9.6025,2.956445554896646,0.6049306441326531,ZM,2020,3,train,3cl/v2-0-0/labels/ZM0165223_38638_2020-07.tif,3cl/v2-0-0/images/ZM0165223_2020-07.tif
ZM0272159,101020.0,1b,v2.0.0,,,0.6416819012797075,33.4265,-10.1725,0.099679266,0.039500957,ZM,2019,3,train,3cl/v2-0-0/labels/ZM0272159_101020_2019-08.tif,3cl/v2-0-0/images/ZM0272159_2019-08.tif
ZM0628711,40435.0,1d,v2.0.0,,,0.691747573,31.4465,-11.8175,1.3798695923730817,0.4538225446428571,ZM,2020,3,train,3cl/v2-0-0/labels/ZM0628711_40435_2020-07.tif,3cl/v2-0-0/images/ZM0628711_2020-07.tif
ZM0769436,101641.0,1b,v2.0.0,,,0.6666666666666666,24.2915,-12.2775,0.9120471643847085,0.058374522,ZM,2018,3,train,3cl/v2-0-0/labels/ZM0769436_101641_2018-08.tif,3cl/v2-0-0/images/ZM0769436_2018-08.tif
ZM0804624,101022.0,1b,v2.0.0,,,0.6416819012797075,33.4115,-12.3825,0.4374175980981905,0.5004185267857143,ZM,2022,3,train,3cl/v2-0-0/labels/ZM0804624_101022_2022-09.tif,3cl/v2-0-0/images/ZM0804624_2022-09.tif
ZM1009989,41030.0,1d,v2.0.0,,,0.825,22.6865,-13.0275,0.306090573,0.5078324298469388,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1009989_41030_2017-08.tif,3cl/v2-0-0/images/ZM1009989_2017-08.tif
ZM1016018,38234.0,1d,v2.0.0,,,0.7970297029702971,22.7615,-13.0425,2.206764251511161,0.244579082,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1016018_38234_2021-10.tif,3cl/v2-0-0/images/ZM1016018_2021-10.tif
ZM1048759,40207.0,1d,v2.0.0,,,0.7970297029702971,26.0565,-13.1225,5.613691384927184,0.184829401,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1048759_40207_2021-06.tif,3cl/v2-0-0/images/ZM1048759_2021-06.tif
ZM1066407,41149.0,1d,v2.0.0,,,0.825,23.9215,-13.1675,0.0,0.0,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1066407_41149_2020-07.tif,3cl/v2-0-0/images/ZM1066407_2020-07.tif
ZM1169766,40444.0,1d,v2.0.0,,,0.691747573,24.3365,-13.4175,0.658696844,0.074079241,ZM,2022,3,train,3cl/v2-0-0/labels/ZM1169766_40444_2022-06.tif,3cl/v2-0-0/images/ZM1169766_2022-06.tif
ZM1250479,41118.0,1d,v2.0.0,,,0.825,28.3565,-13.6025,0.0,0.0,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1250479_41118_2019-08.tif,3cl/v2-0-0/images/ZM1250479_2019-08.tif
ZM1453611,39535.0,1d,v2.0.0,,,0.7970297029702971,28.6465,-14.0675,1.3082101612977337,0.1116868622448979,ZM,2020,3,train,3cl/v2-0-0/labels/ZM1453611_39535_2020-07.tif,3cl/v2-0-0/images/ZM1453611_2020-07.tif
ZM1513004,101026.0,1b,v2.0.0,,,0.6416819012797075,32.5165,-14.2025,1.9501021645582448,0.8385881696428571,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1513004_101026_2017-08.tif,3cl/v2-0-0/images/ZM1513004_2017-08.tif
ZM1757686,102036.0,1b,v2.0.0,,,0.6666666666666666,25.0515,-14.8375,0.2087539586046324,0.038863202,ZM,2018,3,train,3cl/v2-0-0/labels/ZM1757686_102036_2018-08.tif,3cl/v2-0-0/images/ZM1757686_2018-08.tif
ZM1975278,40664.0,1d,v2.0.0,,,0.8117408906882592,28.1265,-15.4875,0.0,0.0,ZM,2022,3,train,3cl/v2-0-0/labels/ZM1975278_40664_2022-06.tif,3cl/v2-0-0/images/ZM1975278_2022-06.tif
ZM1978663,101027.0,1b,v2.0.0,,,0.6416819012797075,28.2565,-15.4975,0.493960852,0.3533761160714285,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1978663_101027_2021-06.tif,3cl/v2-0-0/images/ZM1978663_2021-06.tif
ZM2160547,101202.0,1b,v2.0.0,,,0.7893738140417458,28.4415,-16.1125,0.8977387398056841,0.034478635,ZM,2020,3,train,3cl/v2-0-0/labels/ZM2160547_101202_2020-07.tif,3cl/v2-0-0/images/ZM2160547_2020-07.tif
ZM2229457,40001.0,1d,v2.0.0,,,0.7970297029702971,26.3315,-16.3675,4.726801086,0.6636041135204082,ZM,2020,3,train,3cl/v2-0-0/labels/ZM2229457_40001_2020-07.tif,3cl/v2-0-0/images/ZM2229457_2020-07.tif
ZM2237494,40235.0,1d,v2.0.0,,,0.7970297029702971,26.1865,-16.3975,8.298444217039727,0.7167769451530612,ZM,2017,3,train,3cl/v2-0-0/labels/ZM2237494_40235_2017-08.tif,3cl/v2-0-0/images/ZM2237494_2017-08.tif
ZM2348291,40234.0,1d,v2.0.0,,,0.7970297029702971,26.2215,-16.8425,4.302917046114913,0.3759167729591837,ZM,2019,3,train,3cl/v2-0-0/labels/ZM2348291_40234_2019-08.tif,3cl/v2-0-0/images/ZM2348291_2019-08.tif
ZM2360392,39064.0,1d,v2.0.0,,,0.7970297029702971,26.2215,-16.8975,5.323283159840497,0.6291454081632653,ZM,2018,3,train,3cl/v2-0-0/labels/ZM2360392_39064_2018-08.tif,3cl/v2-0-0/images/ZM2360392_2018-08.tif
ZM2483325,40079.0,1d,v2.0.0,,,0.8043478260869565,26.1465,-17.5525,1.456144677088684,0.3886320153061224,ZM,2022,3,train,3cl/v2-0-0/labels/ZM2483325_40079_2022-06.tif,3cl/v2-0-0/images/ZM2483325_2022-06.tif
ZM0302043,32812.0,4,v2.0.0,,,0.7282051282051282,29.6865,-10.3275,0.326279616,0.3972018494897959,ZM,2022,3,train,3cl/v2-0-0/labels/ZM0302043_32812_2022-06.tif,3cl/v2-0-0/images/ZM0302043_2022-06.tif
ZM0565623,32818.0,4,v2.0.0,,,0.6941747572815534,33.1915,-11.5775,0.5264077903577868,0.5408761160714286,ZM,2022,3,train,3cl/v2-0-0/labels/ZM0565623_32818_2022-09.tif,3cl/v2-0-0/images/ZM0565623_2022-09.tif
ZM0728863,32844.0,4,v2.0.0,,,0.7687224669603524,33.1465,-12.1425,0.6417447452750173,0.4656010841836734,ZM,2021,3,train,3cl/v2-0-0/labels/ZM0728863_32844_2021-09.tif,3cl/v2-0-0/images/ZM0728863_2021-09.tif
ZM0925995,32869.0,4,v2.0.0,,,0.8707482993197279,28.2965,-12.7675,0.988163321,0.4836375956632653,ZM,2017,3,train,3cl/v2-0-0/labels/ZM0925995_32869_2017-08.tif,3cl/v2-0-0/images/ZM0925995_2017-08.tif
ZM1226899,32884.0,4,v2.0.0,,,0.6941747572815534,28.5365,-13.5475,1.0442692007608243,0.034119898,ZM,2022,3,train,3cl/v2-0-0/labels/ZM1226899_32884_2022-06.tif,3cl/v2-0-0/images/ZM1226899_2022-06.tif
ZM1518638,32953.0,4,v2.0.0,,,0.8707482993197279,28.7665,-14.2175,0.8915844397412014,0.5385243941326531,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1518638_32953_2017-08.tif,3cl/v2-0-0/images/ZM1518638_2017-08.tif
ZM1536551,32969.0,4,v2.0.0,,,0.7687224669603524,23.2465,-14.2625,0.4565285344423876,0.1466438137755102,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1536551_32969_2019-08.tif,3cl/v2-0-0/images/ZM1536551_2019-08.tif
ZM1615350,33003.0,4,v2.0.0,,,0.8117408906882592,30.6665,-14.4525,0.9873241714423208,0.8023357780612245,ZM,2021,3,train,3cl/v2-0-0/labels/ZM1615350_33003_2021-01.tif,3cl/v2-0-0/images/ZM1615350_2021-01.tif
ZM1703542,33008.0,4,v2.0.0,,,0.825,31.1415,-14.6825,0.6719413119441963,0.8195352359693877,ZM,2017,3,train,3cl/v2-0-0/labels/ZM1703542_33008_2017-08.tif,3cl/v2-0-0/images/ZM1703542_2017-08.tif
ZM1733538,33050.0,4,v2.0.0,,,0.825,27.1215,-14.7675,0.4879490021293694,0.8218271683673469,ZM,2019,3,train,3cl/v2-0-0/labels/ZM1733538_33050_2019-08.tif,3cl/v2-0-0/images/ZM1733538_2019-08.tif
ZM2244490,33100.0,4,v2.0.0,,,0.825,27.6115,-16.4225,0.3278765527455594,0.266780931,ZM,2020,3,train,3cl/v2-0-0/labels/ZM2244490_33100_2020-07.tif,3cl/v2-0-0/images/ZM2244490_2020-07.tif
ZM2280158,33102.0,4,v2.0.0,,,0.825,26.5265,-16.5575,1.325104791930099,0.9862882653061223,ZM,2018,3,train,3cl/v2-0-0/labels/ZM2280158_33102_2018-08.tif,3cl/v2-0-0/images/ZM2280158_2018-08.tif
ZM2331559,33163.0,4,v2.0.0,,,0.7687224669603524,27.8215,-16.7675,0.9368661279910347,0.5394411670918368,ZM,2019,3,train,3cl/v2-0-0/labels/ZM2331559_33163_2019-08.tif,3cl/v2-0-0/images/ZM2331559_2019-08.tif
ZM2434507,33179.0,4,v2.0.0,,,0.7970297029702971,26.6165,-17.2675,4.051646464422345,0.004922672,ZM,2020,3,train,3cl/v2-0-0/labels/ZM2434507_33179_2020-07.tif,3cl/v2-0-0/images/ZM2434507_2020-07.tif
ZM2473279,33180.0,4,v2.0.0,,,0.7970297029702971,26.9065,-17.4825,2.631433597054578,0.4546795280612244,ZM,2018,3,train,3cl/v2-0-0/labels/ZM2473279_33180_2018-08.tif,3cl/v2-0-0/images/ZM2473279_2018-08.tif
ZM0010673,,,v1.3.0,2.0,1.0,,29.4465,-8.4775,,0.1210140306122449,ZM,2021,3,train,3cl/v1-3/labels/ZM0010673_2021-08.tif,3cl/v1-3/images/ZM0010673_2021-08.tif
ZM0020455,,,v1.3.0,2.0,1.0,,31.2215,-8.5925,,0.0,ZM,2021,3,train,3cl/v1-3/labels/ZM0020455_2021-08.tif,3cl/v1-3/images/ZM0020455_2021-08.tif
ZM0039833,,,v1.3.0,2.0,1.0,,29.1265,-8.7875,,0.2808115433673469,ZM,2021,3,train,3cl/v1-3/labels/ZM0039833_2021-08.tif,3cl/v1-3/images/ZM0039833_2021-08.tif
ZM0049224,,,v1.3.0,2.0,1.0,,29.6965,-8.8725,,0.5183753188775511,ZM,2021,3,train,3cl/v1-3/labels/ZM0049224_2021-08.tif,3cl/v1-3/images/ZM0049224_2021-08.tif
ZM0059545,,,v1.3.0,2.0,1.0,,29.6665,-8.9575,,0.0,ZM,2021,3,train,3cl/v1-3/labels/ZM0059545_2021-08.tif,3cl/v1-3/images/ZM0059545_2021-08.tif
ZM0068195,,,v1.3.0,2.0,1.0,,31.2465,-9.0225,,0.1306202168367347,ZM,2021,3,train,3cl/v1-3/labels/ZM0068195_2021-08.tif,3cl/v1-3/images/ZM0068195_2021-08.tif
ZM0076978,,,v1.3.0,2.0,1.0,,31.0615,-9.0875,,0.021603954,ZM,2021,3,train,3cl/v1-3/labels/ZM0076978_2021-08.tif,3cl/v1-3/images/ZM0076978_2021-08.tif
ZM0080034,,,v1.3.0,2.0,1.0,,31.8965,-9.1075,,0.7316446109693877,ZM,2021,3,train,3cl/v1-3/labels/ZM0080034_2021-08.tif,3cl/v1-3/images/ZM0080034_2021-08.tif
ZM0083246,,,v1.3.0,2.0,1.0,,29.3515,-9.1325,,0.1474808673469387,ZM,2021,3,train,3cl/v1-3/labels/ZM0083246_2021-08.tif,3cl/v1-3/images/ZM0083246_2021-08.tif
ZM0084531,,,v1.3.0,2.0,1.0,,31.8415,-9.1375,,0.4808474170918367,ZM,2021,3,train,3cl/v1-3/labels/ZM0084531_2021-08.tif,3cl/v1-3/images/ZM0084531_2021-08.tif
ZM0094867,,,v1.3.0,2.0,1.0,,31.2915,-9.2025,,0.099988042,ZM,2021,3,train,3cl/v1-3/labels/ZM0094867_2021-08.tif,3cl/v1-3/images/ZM0094867_2021-08.tif
ZM0103206,,,v1.3.0,2.0,1.0,,31.7215,-9.2525,,0.3506058673469387,ZM,2021,3,train,3cl/v1-3/labels/ZM0103206_2021-08.tif,3cl/v1-3/images/ZM0103206_2021-08.tif
ZM0117074,,,v1.3.0,2.0,1.0,,31.2165,-9.3325,,0.3052455357142857,ZM,2021,3,train,3cl/v1-3/labels/ZM0117074_2021-08.tif,3cl/v1-3/images/ZM0117074_2021-08.tif
ZM0118244,,,v1.3.0,2.0,1.0,,32.6165,-9.3375,,0.1985212053571428,ZM,2021,3,train,3cl/v1-3/labels/ZM0118244_2021-08.tif,3cl/v1-3/images/ZM0118244_2021-08.tif
ZM0119902,,,v1.3.0,2.0,1.0,,32.0015,-9.3475,,0.3169842155612244,ZM,2021,3,train,3cl/v1-3/labels/ZM0119902_2021-08.tif,3cl/v1-3/images/ZM0119902_2021-08.tif
ZM0133230,,,v1.3.0,2.0,1.0,,31.3215,-9.4225,,0.03390067,ZM,2021,3,train,3cl/v1-3/labels/ZM0133230_2021-08.tif,3cl/v1-3/images/ZM0133230_2021-08.tif
ZM0144442,,,v1.3.0,2.0,1.0,,29.8915,-9.4875,,0.079659598,ZM,2021,3,train,3cl/v1-3/labels/ZM0144442_2021-08.tif,3cl/v1-3/images/ZM0144442_2021-08.tif
ZM0157588,,,v1.3.0,2.0,1.0,,28.8715,-9.5625,,0.1732302295918367,ZM,2021,3,train,3cl/v1-3/labels/ZM0157588_2021-08.tif,3cl/v1-3/images/ZM0157588_2021-08.tif
ZM0167301,,,v1.3.0,2.0,1.0,,28.7565,-9.6175,,0.077507175,ZM,2021,3,train,3cl/v1-3/labels/ZM0167301_2021-08.tif,3cl/v1-3/images/ZM0167301_2021-08.tif
ZM0177183,,,v1.3.0,2.0,1.0,,32.7315,-9.6675,,0.2937260841836734,ZM,2021,3,train,3cl/v1-3/labels/ZM0177183_2021-08.tif,3cl/v1-3/images/ZM0177183_2021-08.tif
ZM0182256,,,v1.3.0,2.0,1.0,,30.5165,-9.6975,,0.0,ZM,2021,3,train,3cl/v1-3/labels/ZM0182256_2021-08.tif,3cl/v1-3/images/ZM0182256_2021-08.tif
ZM0188424,,,v1.3.0,2.0,1.0,,29.0865,-9.7325,,0.081931601,ZM,2021,3,train,3cl/v1-3/labels/ZM0188424_2021-08.tif,3cl/v1-3/images/ZM0188424_2021-08.tif
ZM0190221,,,v1.3.0,2.0,1.0,,28.8315,-9.7425,,0.04946588,ZM,2021,3,train,3cl/v1-3/labels/ZM0190221_2021-08.tif,3cl/v1-3/images/ZM0190221_2021-08.tif
ZM0191753,,,v1.3.0,2.0,1.0,,31.8665,-9.7475,,0.1626674107142857,ZM,2021,3,train,3cl/v1-3/labels/ZM0191753_2021-08.tif,3cl/v1-3/images/ZM0191753_2021-08.tif
ZM0192859,,,v1.3.0,2.0,1.0,,32.7765,-9.7525,,0.002012915,ZM,2021,3,train,3cl/v1-3/labels/ZM0192859_2021-08.tif,3cl/v1-3/images/ZM0192859_2021-08.tif
ZM0194444,,,v1.3.0,2.0,1.0,,31.4965,-9.7625,,0.2616589604591837,ZM,2021,3,train,3cl/v1-3/labels/ZM0194444_2021-08.tif,3cl/v1-3/images/ZM0194444_2021-08.tif
ZM0198581,,,v1.3.0,2.0,1.0,,29.1615,-9.7875,,0.023995536,ZM,2021,3,train,3cl/v1-3/labels/ZM0198581_2021-08.tif,3cl/v1-3/images/ZM0198581_2021-08.tif
ZM0205011,,,v1.3.0,2.0,1.0,,29.0265,-9.8225,,0.040497449,ZM,2021,3,train,3cl/v1-3/labels/ZM0205011_2021-08.tif,3cl/v1-3/images/ZM0205011_2021-08.tif
ZM0211675,,,v1.3.0,2.0,1.0,,29.5115,-9.8575,,0.1161910076530612,ZM,2021,3,train,3cl/v1-3/labels/ZM0211675_2021-08.tif,3cl/v1-3/images/ZM0211675_2021-08.tif
ZM0235243,,,v1.3.0,2.0,1.0,,29.1415,-9.9825,,0.051618304,ZM,2021,3,train,3cl/v1-3/labels/ZM0235243_2021-08.tif,3cl/v1-3/images/ZM0235243_2021-08.tif
ZM0239580,,,v1.3.0,2.0,1.0,,31.9765,-10.0025,,0.015445631,ZM,2021,3,train,3cl/v1-3/labels/ZM0239580_2021-08.tif,3cl/v1-3/images/ZM0239580_2021-08.tif
ZM0244653,,,v1.3.0,2.0,1.0,,29.1365,-10.0325,,0.277523119,ZM,2021,3,train,3cl/v1-3/labels/ZM0244653_2021-08.tif,3cl/v1-3/images/ZM0244653_2021-08.tif
ZM0258355,,,v1.3.0,2.0,1.0,,31.7465,-10.1025,,0.079998406,ZM,2021,3,train,3cl/v1-3/labels/ZM0258355_2021-08.tif,3cl/v1-3/images/ZM0258355_2021-08.tif
ZM0258466,,,v1.3.0,2.0,1.0,,32.3015,-10.1025,,0.1617705676020408,ZM,2021,3,train,3cl/v1-3/labels/ZM0258466_2021-08.tif,3cl/v1-3/images/ZM0258466_2021-08.tif
ZM0272381,,,v1.3.0,2.0,1.0,,29.6565,-10.1775,,0.018514828,ZM,2021,3,train,3cl/v1-3/labels/ZM0272381_2021-08.tif,3cl/v1-3/images/ZM0272381_2021-08.tif
ZM0293491,,,v1.3.0,2.0,1.0,,31.1865,-10.2825,,0.2726801658163265,ZM,2021,3,train,3cl/v1-3/labels/ZM0293491_2021-08.tif,3cl/v1-3/images/ZM0293491_2021-08.tif
ZM0294573,,,v1.3.0,2.0,1.0,,31.6565,-10.2875,,0.03128986,ZM,2021,3,train,3cl/v1-3/labels/ZM0294573_2021-08.tif,3cl/v1-3/images/ZM0294573_2021-08.tif
ZM0296589,,,v1.3.0,2.0,1.0,,31.8765,-10.2975,,0.072564573,ZM,2021,3,train,3cl/v1-3/labels/ZM0296589_2021-08.tif,3cl/v1-3/images/ZM0296589_2021-08.tif
ZM0305284,,,v1.3.0,2.0,1.0,,31.1515,-10.3425,,0.2108577806122449,ZM,2021,3,train,3cl/v1-3/labels/ZM0305284_2021-08.tif,3cl/v1-3/images/ZM0305284_2021-08.tif
ZM0308869,,,v1.3.0,2.0,1.0,,29.3515,-10.3625,,0.082987883,ZM,2021,3,train,3cl/v1-3/labels/ZM0308869_2021-08.tif,3cl/v1-3/images/ZM0308869_2021-08.tif
ZM0317604,,,v1.3.0,2.0,1.0,,33.5265,-10.4025,,0.3969029017857143,ZM,2021,3,train,3cl/v1-3/labels/ZM0317604_2021-08.tif,3cl/v1-3/images/ZM0317604_2021-08.tif
ZM0321592,,,v1.3.0,2.0,1.0,,28.7715,-10.4275,,0.099509726,ZM,2021,3,train,3cl/v1-3/labels/ZM0321592_2021-08.tif,3cl/v1-3/images/ZM0321592_2021-08.tif
ZM0337605,,,v1.3.0,2.0,1.0,,29.0615,-10.5075,,0.1807238520408163,ZM,2021,3,train,3cl/v1-3/labels/ZM0337605_2021-08.tif,3cl/v1-3/images/ZM0337605_2021-08.tif
ZM0354693,,,v1.3.0,2.0,1.0,,29.0865,-10.5925,,0.003647162,ZM,2021,3,train,3cl/v1-3/labels/ZM0354693_2021-08.tif,3cl/v1-3/images/ZM0354693_2021-08.tif
ZM0358638,,,v1.3.0,2.0,1.0,,28.6865,-10.6125,,0.1945153061224489,ZM,2021,3,train,3cl/v1-3/labels/ZM0358638_2021-08.tif,3cl/v1-3/images/ZM0358638_2021-08.tif
ZM0363820,,,v1.3.0,2.0,1.0,,29.6165,-10.6375,,0.2158402423469387,ZM,2021,3,train,3cl/v1-3/labels/ZM0363820_2021-08.tif,3cl/v1-3/images/ZM0363820_2021-08.tif
ZM0386522,,,v1.3.0,2.0,1.0,,29.6815,-10.7525,,0.2618582589285714,ZM,2021,3,train,3cl/v1-3/labels/ZM0386522_2021-08.tif,3cl/v1-3/images/ZM0386522_2021-08.tif
ZM0399274,,,v1.3.0,2.0,1.0,,29.4115,-10.8175,,0.002690529,ZM,2021,3,train,3cl/v1-3/labels/ZM0399274_2021-08.tif,3cl/v1-3/images/ZM0399274_2021-08.tif
ZM0411747,,,v1.3.0,2.0,1.0,,29.4715,-10.8825,,0.079520089,ZM,2021,3,train,3cl/v1-3/labels/ZM0411747_2021-08.tif,3cl/v1-3/images/ZM0411747_2021-08.tif
ZM0416562,,,v1.3.0,2.0,1.0,,29.4815,-10.9075,,0.1377351721938775,ZM,2021,3,train,3cl/v1-3/labels/ZM0416562_2021-08.tif,3cl/v1-3/images/ZM0416562_2021-08.tif
ZM0416697,,,v1.3.0,2.0,1.0,,30.1565,-10.9075,,0.085538903,ZM,2021,3,train,3cl/v1-3/labels/ZM0416697_2021-08.tif,3cl/v1-3/images/ZM0416697_2021-08.tif
ZM0430188,,,v1.3.0,2.0,1.0,,28.8915,-10.9775,,0.081712372,ZM,2021,3,train,3cl/v1-3/labels/ZM0430188_2021-08.tif,3cl/v1-3/images/ZM0430188_2021-08.tif
ZM0454433,,,v1.3.0,2.0,1.0,,24.3615,-11.0975,,0.050542092,ZM,2021,3,train,3cl/v1-3/labels/ZM0454433_2021-08.tif,3cl/v1-3/images/ZM0454433_2021-08.tif
ZM0455564,,,v1.3.0,2.0,1.0,,28.8265,-11.1025,,0.1087571747448979,ZM,2021,3,train,3cl/v1-3/labels/ZM0455564_2021-08.tif,3cl/v1-3/images/ZM0455564_2021-08.tif
ZM0459994,,,v1.3.0,2.0,1.0,,29.8165,-11.1225,,0.1132214604591836,ZM,2021,3,train,3cl/v1-3/labels/ZM0459994_2021-08.tif,3cl/v1-3/images/ZM0459994_2021-08.tif
ZM0470454,,,v1.3.0,2.0,1.0,,29.4165,-11.1725,,0.017199458,ZM,2021,3,train,3cl/v1-3/labels/ZM0470454_2021-08.tif,3cl/v1-3/images/ZM0470454_2021-08.tif
